## generated by gwcatalog
# event type: compact binary mergers
# observed by: LIGO (forecast)
# number of events: 50
# cosmology: ΛCDM (Ωₘ = 0.284, h = 0.7)


# units: none, Gpc, Gpc
redshift,luminosity_distance,error
0.111,0.535,0.1528675449420959
0.071,0.278,0.06332257227618746
0.085,0.272,0.08885113003527839
0.049,0.225,0.03560955044816536
0.096,0.457,0.11375362959923288
0.161,1.069,0.3381949522966953
0.115,0.664,0.16484790065326924
0.123,0.935,0.18715891921267677
0.153,0.638,0.3019042679591051
0.051,0.242,0.03804287110018578
0.049,0.241,0.03638706669637911
0.097,0.555,0.11505876652069494
0.091,0.375,0.10169393671880717
0.054,0.238,0.040777884213254297
0.078,0.457,0.07535405815532484
0.048,0.219,0.035545434991567836
0.084,0.443,0.08642647127661714
0.024,0.096,0.023535224808738882
0.058,0.338,0.045788834446155405
0.014,0.061,0.022280328545208623
0.054,0.275,0.04092906285812468
0.064,0.305,0.05223610550809395
0.09,0.445,0.0988330548868035
0.11,0.532,0.14896889145183714
0.099,0.445,0.1191508045502776
0.049,0.125,0.0359454875284542
0.1,0.346,0.12363202845669484
0.156,0.581,0.3155253769087948
0.054,0.14,0.0409403267244471
0.077,0.45,0.07312355889063771
0.091,0.507,0.1008516083514247
0.094,0.669,0.10918752183977146
0.082,0.542,0.08310206762667878
0.103,0.246,0.13045690868306134
0.13,1.029,0.21266184654334555
0.174,1.073,0.39950106317285433
0.093,0.597,0.10487637179935817
0.066,0.296,0.055893062306714404
0.121,0.601,0.1818659082465197
0.075,0.235,0.06992842428271138
0.069,0.291,0.060619103772205925
0.116,0.51,0.16630914477373826
0.105,0.446,0.13592043085839686
0.12,0.789,0.1779541723265596
0.077,0.253,0.07288211081513069
0.067,0.355,0.05640709854527757
0.105,0.563,0.134812397674698
0.138,0.621,0.2423214344756885
0.061,0.249,0.04860061888898945
0.035,0.133,0.02676447942090296
