## generated by gwcatalog
# event type: compact binary mergers
# observed by: LIGO (forecast)
# number of events: 50
# cosmology: ΛCDM (Ωₘ = 0.284, h = 0.7)


# units: none, Gpc, Gpc
redshift,luminosity_distance,error
0.061,0.371,0.04933535385862148
0.077,0.184,0.07403684672111864
0.111,0.502,0.15334591984543716
0.099,0.469,0.11901323067013338
0.146,1.087,0.2728441187911703
0.073,0.313,0.06640325667761245
0.088,0.351,0.09436384950375702
0.169,0.25,0.3739866994309593
0.11,0.51,0.15057808180737248
0.068,0.293,0.05858946324513065
0.147,1.266,0.27706034161238663
0.117,0.716,0.1686208624474989
0.031,0.081,0.025367266736447357
0.041,0.189,0.02990062523369441
0.104,0.377,0.13240709359845
0.074,0.346,0.06785186875882496
0.021,0.136,0.02306124314504634
0.122,0.679,0.1870519462347355
0.059,0.233,0.047002464161267424
0.071,0.288,0.0637983007042252
0.089,0.386,0.09769635335601204
0.084,0.487,0.08611076480665755
0.074,0.326,0.06737351966207059
0.053,0.169,0.0401343266640621
0.15,0.732,0.28925900596754267
0.061,0.294,0.04891001470195446
0.127,0.621,0.20128144603433085
0.068,0.257,0.05796276046188381
0.064,0.162,0.052849363764404585
0.048,0.167,0.034886574633523675
0.079,0.395,0.07769085314155211
0.115,0.605,0.16456425278428935
0.157,0.729,0.3197749192683833
0.094,0.315,0.10761286720850817
0.052,0.228,0.03881744212990883
0.105,0.501,0.1364827050483584
0.171,1.125,0.38612067692823804
0.008,0.059,0.02186794129970263
0.108,0.658,0.14307717633967354
0.097,0.544,0.11640007857737295
0.062,0.336,0.05040787526318005
0.14,0.174,0.2492489236409089
0.153,0.904,0.3013881786543685
0.116,0.34,0.16658088018599404
0.107,0.429,0.14119429385252227
0.085,0.425,0.0881890322159534
0.054,0.21,0.040891382495221264
0.055,0.302,0.04156826814510201
0.1,0.377,0.12297586253639767
0.076,0.315,0.07228041358122467
