## generated by gwcatalog
# event type: compact binary mergers
# observed by: LIGO (forecast)
# number of events: 50
# cosmology: ΛCDM (Ωₘ = 0.284, h = 0.7)


# units: none, Gpc, Gpc
redshift,luminosity_distance,error
0.071,0.378,0.0628342181827388
0.122,0.509,0.1866370794040589
0.054,0.266,0.04065938390574668
0.064,0.281,0.052549097404924104
0.084,0.404,0.08735951108220942
0.059,0.339,0.046605802436692545
0.089,0.494,0.0965345899499263
0.056,0.289,0.043157309270256905
0.129,0.176,0.20867969756501129
0.035,0.149,0.02706938385480661
0.055,0.304,0.04170708327641457
0.064,0.237,0.0530312100777514
0.097,0.52,0.1143855390740038
0.061,0.268,0.04831291481737953
0.102,0.505,0.12892910268761584
0.024,0.122,0.023619950523681422
0.044,0.205,0.03203744353706312
0.055,0.279,0.04218376651855378
0.136,0.03,0.23473425309055834
0.109,0.283,0.1467540959807774
0.075,0.178,0.06936505088419409
0.105,0.555,0.13430300683598692
0.122,0.509,0.18603735697375542
0.075,0.311,0.06958224054724409
0.106,0.473,0.13750852411137574
0.153,1.003,0.2998398576028973
0.112,0.654,0.15384450963632681
0.118,0.34,0.1721137477995417
0.137,0.435,0.23793424159717272
0.013,0.062,0.02220903268810388
0.094,0.239,0.10897434938784806
0.123,0.727,0.18919601477916717
0.143,0.783,0.26037132948691233
0.053,0.226,0.04017480391181274
0.111,0.612,0.15345524604961389
0.05,0.218,0.03668145336855751
0.025,0.15,0.023834690093295648
0.092,0.426,0.10452469498509957
0.032,0.153,0.02568453673569327
0.105,0.438,0.1345338491687186
0.137,0.437,0.23922254278416322
0.061,0.196,0.04868619956208386
0.099,0.535,0.12087187539548976
0.032,0.111,0.025710101335843824
0.137,0.819,0.2375014661132653
0.158,0.677,0.32193987484802883
0.103,0.339,0.12939900928790998
0.093,0.405,0.10659619120323145
0.023,0.091,0.02337351376525706
0.091,0.309,0.10106252930373068
