0.096, 0.45696655344893566, 0.016
0.218, 1.0622412154920189, 0.052000000000000005
0.098, 0.4256423057968752, 0.0185
0.201, 0.984424075431561, 0.0435
0.071, 0.3148349341725264, 0.0115
0.499, 2.7407031276203546, 0.13799999999999998
0.209, 1.070536273169628, 0.0355
0.128, 0.5807741444706483, 0.0185
0.009, 0.04169242663085488, 0.0010999999999999998
0.214, 1.0869015791710355, 0.04
0.362, 2.0778280547140016, 0.0935
0.299, 1.4534155071678236, 0.05
0.155, 0.7474731647593391, 0.0155
0.6, 3.781754783122944, 0.1965
0.721, 4.509283521182596, 0.22999999999999998
0.505, 2.9862844089077365, 0.1375
0.403, 2.122807119989784, 0.137
0.036, 0.17180215708733884, 0.007000000000000001
0.081, 0.3749888183792726, 0.017
0.282, 1.289931123284935, 0.066
0.278, 1.3709328021176381, 0.05500000000000001
0.381, 2.0944462016696392, 0.08399999999999999
0.678, 4.394888410837085, 0.24100000000000002
0.349, 1.7474945672025306, 0.123
0.453, 2.3089504702736967, 0.1375
0.65, 3.7912029541834222, 0.207
0.246, 1.2628091092741383, 0.0485
0.447, 2.8099883412527045, 0.186
0.477, 2.8465794617797835, 0.14550000000000002
0.494, 2.8003348989991093, 0.14950000000000002
0.183, 0.8657759345639185, 0.0465
0.381, 2.115349879230446, 0.0745
0.717, 4.188000593823189, 0.22599999999999998
0.161, 0.7545243834799379, 0.0375
0.181, 0.8659225523631243, 0.036
0.653, 4.004287590703443, 0.22949999999999998
0.164, 0.7636506306226731, 0.0505
0.565, 3.3810365619539757, 0.152
0.179, 0.8682153765296993, 0.0315
0.565, 3.2285645927240965, 0.20550000000000002
0.56, 3.4162554990118417, 0.1765
0.054, 0.23997160109809562, 0.0045
0.392, 2.1474531227851914, 0.0795
0.307, 1.565971473248392, 0.061
0.63, 3.9923378839188537, 0.2745
0.284, 1.5147906476057529, 0.0805
0.31, 1.5643967399111682, 0.066
0.122, 0.5323689292018352, 0.022
0.392, 2.2770219296131775, 0.23500000000000001
0.159, 0.7929822780513144, 0.034
