# generated by cosmocatalog
# event type: compact binary mergers, observated by: LIGO, data type: forecast, number of events: 50

# units: none, Gpc, Gpc
redshift,luminosity_distance,error
0.099,0.292,0.11971844303485339
0.058,0.287,0.04553193100142556
0.162,1.359,0.3394039934581515
0.116,0.614,0.1677327540018415
0.106,0.378,0.13765076169178728
0.092,0.425,0.10285288970942752
0.084,0.419,0.08615970448577949
0.085,0.448,0.08846572637869683
0.061,0.245,0.049170969682151885
0.143,0.867,0.25919831949396466
0.16,1.295,0.3332266090071396
0.076,0.296,0.07231105824465872
0.098,0.471,0.11796668201587295
0.125,0.5,0.19616212584924583
0.11,0.341,0.1496483906311631
0.157,1.135,0.3174613357013503
0.028,0.146,0.02439928141593528
0.14,0.774,0.24832582540696638
0.123,0.796,0.18862728466997533
0.048,0.206,0.035022070976301715
0.098,0.471,0.11694430799224009
0.121,0.762,0.18219029459203248
0.042,0.18,0.030639574256897676
0.105,0.406,0.13646013523463307
0.045,0.208,0.03305143779736142
0.171,1.311,0.3838363817312475
0.079,0.433,0.07697676183909379
0.109,0.639,0.1452468993735423
0.079,0.388,0.07714111747828611
0.088,0.325,0.09441419585258755
0.077,0.413,0.07373074790903185
0.046,0.178,0.033443775461159946
0.045,0.209,0.032880621942738664
0.127,0.814,0.20046147559125124
0.153,0.679,0.30039325302298453
0.075,0.323,0.06998980945432183
0.112,0.49,0.155089818408845
0.05,0.147,0.03699859465533103
0.06,0.282,0.04723658852363986
0.138,0.971,0.23999284060792792
0.044,0.186,0.03207091333099906
0.119,0.465,0.17540712557317298
0.08,0.23,0.0782972951163192
0.109,0.663,0.14712575001883846
0.101,0.557,0.12440309232991875
0.141,0.512,0.25376649209193103
0.068,0.284,0.05816389049863757
0.087,0.439,0.09226166251085854
0.091,0.166,0.10215044071969527
0.085,0.321,0.08859275569974609
